=== Chunk 7/8: Extracting GigaTIME protein counts ===
Chunk 7/8: processing 31/252 H5 files
Loading GigaTIME model from HuggingFace...
GigaTIME model loaded.
Processing: #11-2 7197-17-034.h5
    WARNING: GigaTIME failed on patch (6144, 63488): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 64512): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 65536): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 66560): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 71680): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 72704): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 73728): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 74752): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 75776): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (6144, 76800): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (7168, 18432): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (7168, 19456): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (7168, 20480): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (7168, 21504): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (7168, 22528): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
    WARNING: GigaTIME failed on patch (7168, 23552): cuDNN error: CUDNN_STATUS_NOT_INITIALIZED
